4.8275 	EXP 	Device response: <KeyPress from None: t=4.721821999992244, value=left, duration=0.10428790000150912>
5.2436 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': -0.5, 'condition': 'congruent', 'answer': 'left', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.3073 	EXP 	fbimage: autoDraw = False
5.3073 	EXP 	cue: ori = np.float64(270.0)
5.3073 	EXP 	target: ori = np.float64(0.0)
5.3073 	EXP 	target: image = 'images/green_alien.png'
5.3073 	EXP 	cue: autoDraw = True
5.8223 	EXP 	cue: autoDraw = False
5.8392 	INFO 	Keyboard events cleared
5.8391 	EXP 	target: autoDraw = True
6.0614 	EXP 	Device response: <KeyPress from None: t=6.057006399991224, value=left, duration=None>
6.0755 	DATA 	Keypress: left
6.0897 	EXP 	cue: autoDraw = False
6.0897 	EXP 	target: autoDraw = False
6.0897 	EXP 	fbimage: image = 'images/star.png'
6.0897 	EXP 	fbimage: autoDraw = True
6.1932 	EXP 	Device response: <KeyPress from None: t=6.057006399991224, value=left, duration=0.13408760001766495>
6.5772 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': 0.5, 'condition': 'congruent', 'answer': 'right', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
6.6412 	EXP 	fbimage: autoDraw = False
6.6412 	EXP 	cue: ori = np.float64(90.0)
6.6412 	EXP 	target: ori = np.float64(0.0)
6.6412 	EXP 	target: image = 'images/green_alien.png'
6.6412 	EXP 	cue: autoDraw = True
7.1422 	EXP 	cue: autoDraw = False
7.1832 	EXP 	Device response: <KeyPress from None: t=7.163573500001803, value=right, duration=None>
7.1858 	DATA 	Keypress: right
7.2068 	INFO 	Keyboard events cleared
7.2066 	EXP 	target: autoDraw = True
7.3140 	EXP 	Device response: <KeyPress from None: t=7.163573500001803, value=right, duration=0.1395704000024125>
7.6441 	EXP 	Device response: <KeyPress from None: t=7.640922799997497, value=right, duration=None>
7.6579 	DATA 	Keypress: right
7.6725 	EXP 	cue: autoDraw = False
7.6725 	EXP 	target: autoDraw = False
7.6725 	EXP 	fbimage: image = 'images/star.png'
7.6725 	EXP 	fbimage: autoDraw = True
7.7939 	EXP 	Device response: <KeyPress from None: t=7.640922799997497, value=right, duration=0.1494038999953773>
8.1605 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': -0.5, 'condition': 'incongruent', 'answer': 'left', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.2571 	EXP 	fbimage: autoDraw = False
8.2571 	EXP 	cue: ori = np.float64(90.0)
8.2571 	EXP 	target: ori = np.float64(0.0)
8.2571 	EXP 	target: image = 'images/red_alien.png'
8.2571 	EXP 	cue: autoDraw = True
8.7567 	INFO 	Keyboard events cleared
8.7566 	EXP 	cue: autoDraw = False
8.7566 	EXP 	target: autoDraw = True
9.0761 	EXP 	Device response: <KeyPress from None: t=9.070680200005881, value=left, duration=None>
9.0895 	DATA 	Keypress: left
9.1057 	EXP 	cue: autoDraw = False
9.1057 	EXP 	target: autoDraw = False
9.1057 	EXP 	fbimage: image = 'images/star.png'
9.1057 	EXP 	fbimage: autoDraw = True
9.2600 	EXP 	Device response: <KeyPress from None: t=9.070680200005881, value=left, duration=0.17918430001009256>
9.5939 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': -0.5, 'condition': 'congruent', 'answer': 'left', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
9.6576 	EXP 	fbimage: autoDraw = False
9.6576 	EXP 	cue: ori = np.float64(270.0)
9.6576 	EXP 	target: ori = np.float64(0.0)
9.6576 	EXP 	target: image = 'images/red_alien.png'
9.6576 	EXP 	cue: autoDraw = True
10.1793 	EXP 	cue: autoDraw = False
10.2297 	INFO 	Keyboard events cleared
10.2292 	EXP 	target: autoDraw = True
10.4925 	EXP 	Device response: <KeyPress from None: t=10.48112179999589, value=right, duration=None>
10.5858 	DATA 	Keypress: right
10.6084 	EXP 	cue: autoDraw = False
10.6084 	EXP 	target: autoDraw = False
10.6084 	EXP 	fbimage: image = 'images/asteroid.png'
10.6084 	EXP 	fbimage: autoDraw = True
10.6160 	EXP 	Device response: <KeyPress from None: t=10.48112179999589, value=right, duration=0.13390740001341328>
10.9933 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': 0.5, 'condition': 'incongruent', 'answer': 'right', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.1072 	EXP 	fbimage: autoDraw = False
11.1072 	EXP 	cue: ori = np.float64(270.0)
11.1072 	EXP 	target: ori = np.float64(0.0)
11.1072 	EXP 	target: image = 'images/green_alien.png'
11.1072 	EXP 	cue: autoDraw = True
11.6070 	INFO 	Keyboard events cleared
11.6069 	EXP 	cue: autoDraw = False
11.6069 	EXP 	target: autoDraw = True
11.6965 	EXP 	Device response: <KeyPress from None: t=11.686463199992431, value=left, duration=None>
11.7318 	DATA 	Keypress: left
11.7399 	EXP 	cue: autoDraw = False
11.7399 	EXP 	target: autoDraw = False
11.7399 	EXP 	fbimage: image = 'images/asteroid.png'
11.7399 	EXP 	fbimage: autoDraw = True
11.8615 	EXP 	Device response: <KeyPress from None: t=11.686463199992431, value=left, duration=0.16396080001140945>
12.2109 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': 0.5, 'condition': 'congruent', 'answer': 'right', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
12.3071 	EXP 	fbimage: autoDraw = False
12.3071 	EXP 	cue: ori = np.float64(90.0)
12.3071 	EXP 	target: ori = np.float64(0.0)
12.3071 	EXP 	target: image = 'images/red_alien.png'
12.3071 	EXP 	cue: autoDraw = True
12.8632 	INFO 	Keyboard events cleared
12.8627 	EXP 	cue: autoDraw = False
12.8627 	EXP 	target: autoDraw = True
13.1514 	EXP 	Device response: <KeyPress from None: t=13.141395200014813, value=right, duration=None>
13.1980 	DATA 	Keypress: right
13.2079 	EXP 	cue: autoDraw = False
13.2079 	EXP 	target: autoDraw = False
13.2079 	EXP 	fbimage: image = 'images/star.png'
13.2079 	EXP 	fbimage: autoDraw = True
13.3783 	EXP 	Device response: <KeyPress from None: t=13.141395200014813, value=right, duration=0.23333439999260008>
